COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,SHORTNAME,FIRSTNAME,MIDDLENAME,LASTNAME,HEIGHT,WEIGHT,BIRTHDATE,BIRTHAREA_WYID,PASSPORTAREA_WYID,ROLENAME,ROLECODE2,ROLECODE3,FOOT,CURRENTTEAM_WYID,CURRENTNATIONALTEAM_WYID,GENDER,STATUS,IMAGEDATAURL
335,188945,523123,T. Chukwuani,Tochi Phil,,Chukwuani,187,74,2003-03-24,208,566,Midfielder,MD,MID,right,8742,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-60030_100x130.png
335,188945,523107,A. Lind,Alexander,,Lind Rasmussen,185,84,2002-06-26,208,208,Forward,FW,FWD,right,3207,,male,active,https://cdn5.wyscout.com/photos/players/public/g-60017_100x130.png
335,188945,523101,A. Dahl,Anders,,Dahl,176,63,2002-05-01,208,208,Midfielder,MD,MID,right,7469,,male,active,https://cdn5.wyscout.com/photos/players/public/g-60011_100x130.png
335,188945,521253,Y. Salech,Yousef,,Salech,195,83,2002-01-17,208,275,Forward,FW,FWD,right,6766,,male,active,https://cdn5.wyscout.com/photos/players/public/g-59046_100x130.png
335,188945,521016,R. Østrøm,Robin,,Dahl Østrøm,188,80,2002-08-09,208,578,Defender,DF,DEF,right,7461,7342,male,active,https://cdn5.wyscout.com/photos/players/public/g-58968_100x130.png
335,188945,519629,F. Alves,Frederik ,,Alves Ibsen,195,78,1999-11-08,208,76,Defender,DF,DEF,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g-58808_100x130.png
335,188945,519618,M. Søndergaard,Mads,,Søndergaard Clausen,178,65,2002-12-26,208,208,Midfielder,MD,MID,right,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g-58797_100x130.png
335,188945,517648,O. Antman,Oliver,,Antman,185,75,2001-08-15,246,246,Forward,FW,FWD,right,34,4849,male,active,https://cdn5.wyscout.com/photos/players/public/g-58262_100x130.png
335,188945,514807,M. Kvistgaarden,Mathias,,Damm Kvistgaarden,175,68,2002-04-15,208,208,Forward,FW,FWD,right,7453,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-57262_100x130.png
335,188945,505392,M. Elvius,Marius,,Elvius Kolind-Jørgensen,185,78,2002-06-01,208,208,Defender,DF,DEF,right,7473,,male,active,https://cdn5.wyscout.com/photos/players/public/g-55453_100x130.png
335,188945,504117,J. Andersen,Jacob,,Andersen,186,78,2004-01-26,208,208,Defender,DF,DEF,right,7457,7714,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,500251,J. Ægidius,Jonathan,,Risbjerg Ægidius,190,71,2002-04-22,208,208,Goalkeeper,GK,GKP,right,7622,,male,active,https://cdn5.wyscout.com/photos/players/public/g-54076_100x130.png
335,188945,499765,F. Carstensen,Frederik,,Carstensen,179,66,2002-04-09,208,208,Forward,FW,FWD,right,7136,,male,active,https://cdn5.wyscout.com/photos/players/public/g-53977_100x130.png
335,188945,489307,M. da Silva Liberato Silveira,Marrony,,da Silva Liberato Silveira,181,75,1999-02-05,76,76,Forward,FW,FWD,left,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/g-51320_100x130.png
335,188945,485562,E. Martínez,Emiliano,,Martínez Toranza,184,64,1999-08-17,858,858,Midfielder,MD,MID,right,7455,15670,male,active,https://cdn5.wyscout.com/photos/players/public/g-49578_100x130.png
335,188945,483429,A. Iljazovski,Ahmed,,Iljazovski,185,67,1997-07-31,208,807,Defender,DF,DEF,right,7490,10073,male,active,https://cdn5.wyscout.com/photos/players/public/g-48809_100x130.png
335,188945,471107,A. Şimşir,Doguhan Aral,,Şimşir,177,71,2002-06-19,208,792,Forward,FW,FWD,right,7455,4693,male,active,https://cdn5.wyscout.com/photos/players/public/g-46721_100x130.png
335,188945,454213,T. Bech,Tobias,,Bech Kristensen,189,77,2002-02-19,208,208,Forward,FW,FWD,left,7457,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-46152_100x130.png
335,188039,579397,E. Jelert,Elias,,Jelert Kristensen,178,71,2003-06-12,208,208,Defender,DF,DEF,right,4492,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-93949_100x130.png
335,188039,578590,V. Kwasniak,Valdemar Manley,,Kwasniak,0,0,2003-06-12,208,208,Midfielder,MD,MID,,7578,,male,active,https://cdn5.wyscout.com/photos/players/public/g-93142_100x130.png
335,188039,578583,J. Breum,Jakob,,Breum Martinsen,174,69,2003-11-17,208,208,Forward,FW,FWD,right,34,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-93135_100x130.png
335,188039,578582,A. Adelgaard,Aske Emil,,Berg Adelgaard,175,65,2003-11-10,208,208,Defender,DF,DEF,left,34,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-93134_100x130.png
335,188039,577998,A. Busch,Alexander,,Magnus Busch,190,75,2003-07-25,208,208,Defender,DF,DEF,right,7461,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-92553_100x130.png
335,188039,577970,L. Ziegler,Lucas,,Ziegler Jensen,184,77,2003-09-28,208,208,Goalkeeper,GK,GKP,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/g-92525_100x130.png
335,188039,577943,M. Brund,Mikkel,,Brund,194,0,2003-06-03,208,208,Defender,DF,DEF,,7464,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,577942,J. Kudsk,Jeppe,,Sten Kudsk Pedersen,188,80,2003-02-25,208,208,Defender,DF,DEF,right,7469,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,577574,V. Lind,Victor,,Stange Lind,178,70,2003-07-12,208,208,Forward,FW,FWD,left,7455,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-92130_100x130.png
335,188039,577573,V. Bak Jensen,Victor,,Bak Jensen,180,71,2003-10-03,208,208,Defender,DF,DEF,left,7455,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-92129_100x130.png
335,188039,577565,F. Heiselberg,Frederik Emil ,,Hedegaard Heiselberg,190,76,2003-02-11,208,208,Forward,FW,FWD,left,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/g-92121_100x130.png
335,188039,577563,A. Nibe,Andreas,,Nibe Hansen,186,78,2003-05-31,208,208,Midfielder,MD,MID,left,9649,7714,male,active,https://cdn5.wyscout.com/photos/players/public/g-92119_100x130.png
335,188039,576284,T. Adamsen,Tonni,,Adamsen,180,74,1994-11-15,208,208,Forward,FW,FWD,left,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/g-90842_100x130.png
335,188039,572445,S. Berger,Sofus,,Berger Brix,175,0,2003-06-02,208,208,Midfielder,MD,MID,left,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g-87004_100x130.png
335,188039,569716,M. Larsen,Marinus,,Løvgren Larsen,169,63,2003-12-30,208,208,Midfielder,MD,MID,right,7465,,male,active,https://cdn5.wyscout.com/photos/players/public/g-84285_100x130.png
335,188039,569151,L. Kjerrumgaard,Luca,,Kjerrumgaard,190,77,2003-02-09,208,208,Forward,FW,FWD,left,7460,,male,active,https://cdn5.wyscout.com/photos/players/public/g-83720_100x130.png
335,188039,568962,I. Osman,Ibrahim,,Osman,177,68,2004-11-29,288,288,Forward,FW,FWD,right,12,17522,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,564819,N. Skyttä,Naatan,,Skyttä,170,69,2002-05-07,246,246,Midfielder,MD,MID,left,3904,5054,male,active,https://cdn5.wyscout.com/photos/players/public/g-79392_100x130.png
335,188039,564012,M. Ndione,Marokhy,,Ndione,192,88,1999-11-04,752,686,Forward,FW,FWD,right,63033,,male,active,https://cdn5.wyscout.com/photos/players/public/g-78586_100x130.png
335,188039,563154,M. Karamoko,Mamoudou,,Karamoko,188,81,1999-06-08,250,384,Forward,FW,FWD,right,10187,,male,active,https://cdn5.wyscout.com/photos/players/public/g-77728_100x130.png
335,188039,549177,J. King,Joel,,Bruce King,179,68,2000-10-30,36,36,Defender,DF,DEF,left,8309,,male,active,https://cdn5.wyscout.com/photos/players/public/g522679_100x130.png
335,188039,549834,Z. Duncan,Zachary,,Duncan,183,75,2000-05-31,36,36,Midfielder,MD,MID,right,63760,,male,active,https://cdn5.wyscout.com/photos/players/public/g523542_100x130.png
335,187483,605991,M. Diomandé,Mohammed Baba,,Diomandé,175,75,2001-10-30,384,288,Midfielder,MD,MID,left,8509,17980,male,active,https://cdn5.wyscout.com/photos/players/public/g-120505_100x130.png
335,187483,605989,E. Ogura,Emmanuel,,Ogura,182,75,2002-05-13,288,288,Goalkeeper,GK,GKP,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g-120503_100x130.png
335,187483,605985,L. Coulibaly,Lasso,,Coulibaly,186,70,2002-10-19,384,384,Midfielder,MD,MID,right,3769,,male,active,https://cdn5.wyscout.com/photos/players/public/g-120499_100x130.png
335,187483,605983,M. Woledzi,Maxwell,,Woledzi,187,79,2001-07-02,288,288,Defender,DF,DEF,right,7121,,male,active,https://cdn5.wyscout.com/photos/players/public/g-120497_100x130.png
335,187483,603969,G. Dahl,Gustav Bonde,,Dahl,178,0,2004-03-20,208,208,Midfielder,MD,MID,right,7728,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,187483,603456,A. Jatta,Alassana,,Jatta,192,75,1999-01-12,270,270,Forward,FW,FWD,right,1677,,male,active,https://cdn5.wyscout.com/photos/players/public/g-117973_100x130.png
335,187483,600639,I. Salou,Issah Abdoulaye,,Salou,0,0,1999-02-04,562,288,Midfielder,MD,MID,right,70771,,male,active,https://cdn5.wyscout.com/photos/players/public/g-115161_100x130.png
335,187483,599991,H. Haraldsson,Hákon Arnar,,Haraldsson,180,73,2003-04-10,352,352,Midfielder,MD,MID,right,3776,7839,male,active,https://cdn5.wyscout.com/photos/players/public/g-114514_100x130.png
335,187483,586880,E. Holm,Emil,,Holm,191,83,2000-05-13,752,752,Defender,DF,DEF,right,3166,,male,active,https://cdn5.wyscout.com/photos/players/public/g-101425_100x130.png
335,187483,586625,I. Jóhannesson,Ísak,,Bergmann Jóhannesson,184,72,2003-03-23,826,352,Midfielder,MD,MID,left,2502,7839,male,active,https://cdn5.wyscout.com/photos/players/public/g-101171_100x130.png
335,187483,585559,A. Amoo,Akinkunmi,,Amoo,163,68,2002-06-07,566,566,Midfielder,MD,MID,left,,,male,active,https://cdn5.wyscout.com/photos/players/public/g-100105_100x130.png
335,187483,584465,F. Manneh,Foday,,Manneh,187,78,2000-01-14,270,270,Forward,FW,FWD,right,38952,,male,active,https://cdn5.wyscout.com/photos/players/public/g-99011_100x130.png
335,187483,579416,A. Beck Jensen,Asker,,Beck Jensen,0,0,2003-07-07,208,208,Midfielder,MD,MID,,7622,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,187483,579415,T. Kristensen,Thomas,,Thiesson Kristensen,198,85,2002-01-17,208,208,Defender,DF,DEF,right,3163,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-93967_100x130.png
335,187483,579409,V. Lund,Valdemar,,Lund Jensen,193,83,2003-05-28,208,208,Defender,DF,DEF,left,7098,,male,active,https://cdn5.wyscout.com/photos/players/public/g-93961_100x130.png
335,187483,579408,R. Højlund,Rasmus,,Winther Højlund,187,79,2003-02-04,208,208,Forward,FW,FWD,left,1611,,male,active,https://cdn5.wyscout.com/photos/players/public/g-93960_100x130.png
335,187483,579397,E. Jelert,Elias,,Jelert Kristensen,178,71,2003-06-12,208,208,Defender,DF,DEF,right,4492,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-93949_100x130.png
335,187483,578855,T. Prica,Tim,,Prica,183,75,2002-04-23,752,752,Forward,FW,FWD,left,6726,7054,male,active,https://cdn5.wyscout.com/photos/players/public/g-93407_100x130.png
335,187483,578585,I. Jensen,Isak,,Steiner Jensen,186,91,2003-12-23,208,208,Forward,FW,FWD,right,7456,7719,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,187483,578583,J. Breum,Jakob,,Breum Martinsen,174,69,2003-11-17,208,208,Forward,FW,FWD,right,34,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-93135_100x130.png
335,188039,523101,A. Dahl,Anders,,Dahl,176,63,2002-05-01,208,208,Midfielder,MD,MID,right,7469,,male,active,https://cdn5.wyscout.com/photos/players/public/g-60011_100x130.png
335,188039,521253,Y. Salech,Yousef,,Salech,195,83,2002-01-17,208,275,Forward,FW,FWD,right,6766,,male,active,https://cdn5.wyscout.com/photos/players/public/g-59046_100x130.png
335,188039,521016,R. Østrøm,Robin,,Dahl Østrøm,188,80,2002-08-09,208,578,Defender,DF,DEF,right,7461,7342,male,active,https://cdn5.wyscout.com/photos/players/public/g-58968_100x130.png
335,188039,519629,F. Alves,Frederik ,,Alves Ibsen,195,78,1999-11-08,208,76,Defender,DF,DEF,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g-58808_100x130.png
335,188039,519618,M. Søndergaard,Mads,,Søndergaard Clausen,178,65,2002-12-26,208,208,Midfielder,MD,MID,right,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g-58797_100x130.png
335,188039,517648,O. Antman,Oliver,,Antman,185,75,2001-08-15,246,246,Forward,FW,FWD,right,34,4849,male,active,https://cdn5.wyscout.com/photos/players/public/g-58262_100x130.png
335,188039,515840,A. Francis,Abu,,Francis,182,72,2001-04-27,288,288,Midfielder,MD,MID,right,5070,17522,male,active,https://cdn5.wyscout.com/photos/players/public/g-57374_100x130.png
335,188039,514807,M. Kvistgaarden,Mathias,,Damm Kvistgaarden,175,68,2002-04-15,208,208,Forward,FW,FWD,right,7453,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-57262_100x130.png
335,188039,504117,J. Andersen,Jacob,,Andersen,186,78,2004-01-26,208,208,Defender,DF,DEF,right,7457,7714,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,500251,J. Ægidius,Jonathan,,Risbjerg Ægidius,190,71,2002-04-22,208,208,Goalkeeper,GK,GKP,right,7622,,male,active,https://cdn5.wyscout.com/photos/players/public/g-54076_100x130.png
335,188039,499765,F. Carstensen,Frederik,,Carstensen,179,66,2002-04-09,208,208,Forward,FW,FWD,right,7136,,male,active,https://cdn5.wyscout.com/photos/players/public/g-53977_100x130.png
335,188039,498845,M. Daramy,Mohammed,,Daramy,180,71,2002-01-07,208,694,Forward,FW,FWD,right,3802,,male,active,https://cdn5.wyscout.com/photos/players/public/g-53625_100x130.png
335,188039,494548,S. Jørgensen,Sebastian,,Vinther Jørgensen,178,68,2000-06-08,208,208,Midfielder,MD,MID,left,6709,,male,active,https://cdn5.wyscout.com/photos/players/public/g-52618_100x130.png
335,188039,485562,E. Martínez,Emiliano,,Martínez Toranza,184,64,1999-08-17,858,858,Midfielder,MD,MID,right,7455,15670,male,active,https://cdn5.wyscout.com/photos/players/public/g-49578_100x130.png
335,188039,471107,A. Şimşir,Doguhan Aral,,Şimşir,177,71,2002-06-19,208,792,Forward,FW,FWD,right,7455,4693,male,active,https://cdn5.wyscout.com/photos/players/public/g-46721_100x130.png
335,188039,454213,T. Bech,Tobias,,Bech Kristensen,189,77,2002-02-19,208,208,Forward,FW,FWD,left,7457,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-46152_100x130.png
335,188039,453315,A. Grønbæk,Albert,,Grønbæk Erlykke,176,73,2001-05-23,208,208,Midfielder,MD,MID,right,3774,7712,male,active,https://cdn5.wyscout.com/photos/players/public/g-45939_100x130.png
335,188039,452592,O. Sørensen,Oliver,,Sørensen Jensen,180,78,2002-03-10,208,208,Midfielder,MD,MID,left,7455,7719,male,active,https://cdn5.wyscout.com/photos/players/public/g-45771_100x130.png
335,188039,450799,P. Mattsson,Pelle,,Mattsson,181,74,2001-08-04,208,752,Midfielder,MD,MID,right,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45625_100x130.png
335,188039,450488,M. Højholt,Malthe,,Højholt,182,67,2001-04-16,208,208,Midfielder,MD,MID,left,3207,,male,active,https://cdn5.wyscout.com/photos/players/public/g-45610_100x130.png
335,188945,605989,E. Ogura,Emmanuel,,Ogura,182,75,2002-05-13,288,288,Goalkeeper,GK,GKP,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g-120503_100x130.png
335,188945,605985,L. Coulibaly,Lasso,,Coulibaly,186,70,2002-10-19,384,384,Midfielder,MD,MID,right,3769,,male,active,https://cdn5.wyscout.com/photos/players/public/g-120499_100x130.png
335,188945,605814,P. Bizoza,Parfait,,Bizoza,186,80,1999-03-03,578,108,Midfielder,MD,MID,right,7114,,male,active,https://cdn5.wyscout.com/photos/players/public/g-120328_100x130.png
335,188945,605625,A. Gigović,Armin,,Gigović,187,77,2002-04-06,752,70,Midfielder,MD,MID,right,2496,10001,male,active,https://cdn5.wyscout.com/photos/players/public/g-120139_100x130.png
335,188945,604331,M. Sauer,Mathias,,Dahl Sauer,181,74,2004-04-02,208,208,Midfielder,MD,MID,left,7114,7714,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,604144,M. Knudsen,Magnus,,Nordengen Knudsen,186,76,2001-06-15,578,578,Midfielder,MD,MID,right,2496,64297,male,active,https://cdn5.wyscout.com/photos/players/public/g-118660_100x130.png
335,188945,603795,J. Hutters,Jonathan,,Hutters,0,0,2004-02-21,208,208,Goalkeeper,GK,GKP,,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,603772,T. Lauritsen,Tobias,,Lauritsen,181,75,2004-06-18,208,208,Midfielder,MD,MID,right,7473,7714,male,active,https://cdn5.wyscout.com/photos/players/public/g-118288_100x130.png
335,188945,603456,A. Jatta,Alassana,,Jatta,192,75,1999-01-12,270,270,Forward,FW,FWD,right,1677,,male,active,https://cdn5.wyscout.com/photos/players/public/g-117973_100x130.png
335,188945,603240,Cho Gue-Sung,Cho,,Gue-Sung,189,82,1998-01-25,410,410,Forward,FW,FWD,right,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/g-117757_100x130.png
335,188945,603153,R. Al Hajj,Rami,,Al Hajj,174,67,2001-09-17,422,752,Forward,FW,FWD,right,1649,,male,active,https://cdn5.wyscout.com/photos/players/public/g-117670_100x130.png
335,188945,594473,T. Storm,Tobias,,Storm,182,72,2004-06-04,208,208,Midfielder,MD,MID,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,593779,L. Sandgrav,Lauge,,Sandgrav,184,76,2004-09-16,208,208,Midfielder,MD,MID,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/g-108313_100x130.png
335,188945,593207,E. Achouri,Mohamed Elias ,,Achouri,177,68,1999-02-10,250,788,Forward,FW,FWD,right,7452,16276,male,active,https://cdn5.wyscout.com/photos/players/public/g-107741_100x130.png
335,188945,592744,K. Barslund,Kaare,,Barslund,182,75,2004-03-23,208,208,Defender,DF,DEF,right,6725,7714,male,active,https://cdn5.wyscout.com/photos/players/public/g-107279_100x130.png
335,188945,591140,J. Meyer,Johan,,Meyer,192,80,2004-01-05,208,208,Defender,DF,DEF,right,7451,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188945,589702,N. Shamoun,Noah,,Shamoun,175,65,2002-12-08,752,752,Forward,FW,FWD,right,7462,16302,male,active,https://cdn5.wyscout.com/photos/players/public/g-104242_100x130.png
335,188945,588305,V. Arsić,Vladimir,,Arsić,192,80,2001-04-20,70,688,Defender,DF,DEF,left,14507,,male,active,https://cdn5.wyscout.com/photos/players/public/g-102847_100x130.png
335,188945,587147,O. Zandén,Oliver,,Zandén,183,75,2001-08-14,752,752,Defender,DF,DEF,left,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g-101692_100x130.png
335,188945,586625,I. Jóhannesson,Ísak,,Bergmann Jóhannesson,184,72,2003-03-23,826,352,Midfielder,MD,MID,left,2502,7839,male,active,https://cdn5.wyscout.com/photos/players/public/g-101171_100x130.png
335,187483,624821,J. Beck,Julius,,Eskelund Beck,178,61,2005-04-27,208,208,Midfielder,MD,MID,right,7451,,male,active,https://cdn5.wyscout.com/photos/players/public/g-139323_100x130.png
335,187483,624770,A. Andresen,Aske,,Leth Andresen,199,85,2005-07-12,208,208,Goalkeeper,GK,GKP,right,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,187483,624765,A. Daghim,Adam,,Daghim,186,80,2005-09-28,208,275,Forward,FW,FWD,left,8743,,male,active,https://cdn5.wyscout.com/photos/players/public/g-139267_100x130.png
335,187483,624706,O. Meedom,Oscar,,Meedom,0,0,2005-08-16,208,208,Forward,FW,FWD,,7510,,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,187483,621859,R. Onyedika,Raphael,,Onyedika,184,78,2001-04-19,566,566,Midfielder,MD,MID,right,5072,16823,male,active,https://cdn5.wyscout.com/photos/players/public/g-136363_100x130.png
